# YTID, start_seconds, end_seconds, positive_labels
1Q-Evlp6R-A,230.0,240.0," ""/m/05_wcq"","
1Q1pDQzTW6c,20.0,30.0," ""/m/02mscn"","
1Q9DXhXMSFI,30.0,40.0," ""/m/04rlf,/m/064t9,/m/06rqw"""
1QtsF8qkX1Y,70.0,80.0," ""/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1"""
1RW3nDRmu6k,30.0,40.0," ""/m/04rlf,/m/09x0r,/t/dd00034"""
1RhYdQnZ_hw,30.0,40.0," ""/m/04rlf,/t/dd00004"""
1RwhRTe-OKk,30.0,40.0," ""/m/018j2,/m/01glhc,/m/04rlf"""
1S-y1HNurTo,50.0,60.0," ""/m/04rlf,/t/dd00033"""
1SLrRllxMkU,60.0,70.0," ""/m/046dlr,/m/09x0r,/t/dd00125"""
1Sfbzn7bKzg,60.0,70.0," ""/m/018vs,/m/01glhc,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y,/m/0g12c5"""
1SfwYQ92l6Y,330.0,340.0," ""/m/04rlf,/m/07rrh0c,/m/09x0r,/t/dd00129"""
1SqihV_DnEg,30.0,40.0," ""/m/03r5q_,/m/04rlf,/m/074ft,/m/07pkxdp"""
1SvA8MMap-A,30.0,40.0," ""/m/0395lw"","
1T1RlQPE9sE,20.0,30.0," ""/m/01jg1z,/m/04rlf,/m/09x0r"""
1T790GA0vkI,290.0,300.0," ""/m/0l7xg,/t/dd00077"""
1TAOyk0Xgss,370.0,380.0," ""/m/0d31p"","
1TP8JyI5vHI,30.0,40.0," ""/m/04rlf,/m/07qdb04,/m/09ddx,/m/0jbk"""
1Tg9VvRZN5k,30.0,40.0," ""/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"""
1Thl21awe2g,20.0,30.0," ""/m/01h82_,/m/07qn4z3"""
1TvSxv6aql8,430.0,440.0," ""/m/07rrlb6,/m/09x0r,/m/0ytgt"""
1TvXGdIfYxk,5.0,15.0," ""/m/04fq5q"","
1TxC-sdO2rY,10.0,20.0," ""/m/07ryjzk"","
1TyOPtg0Yfk,30.0,40.0," ""/m/015vgc,/m/04rlf"""
1Tzq_XIAMvs,25.0,35.0," ""/m/04rlf,/m/07swgks"""
1U38Q2MpYM4,30.0,40.0," ""/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"""
1U8PPyZdbjA,30.0,40.0," ""/m/07q6cd_"","
1UCNBHZQNVM,30.0,40.0," ""/m/04rlf,/m/07pws3f,/m/09x0r"""
1UFU5SfQOX4,200.0,210.0," ""/m/01d380,/m/07k1x,/m/0_ksk"""
1UK8f9G7kLc,17.0,27.0," ""/m/07r4k75"","
1UNk699Uqto,30.0,40.0," ""/m/025rv6n,/m/07qwf61,/m/0dbvp"""
1UViJ9heiak,30.0,40.0," ""/m/02z32qm,/m/04rlf"""
1UXOJ3IACj4,0.0,9.0," ""/m/01hnzm,/m/04rlf,/m/09x0r"""
1Ue2DkG64r8,30.0,40.0," ""/m/07swgks,/m/09x0r"""
1Uj_ulATth0,360.0,370.0," ""/m/015p6,/m/020bb7,/m/07pggtn,/m/0j2kx"""
1UxszgNnkug,500.0,510.0," ""/m/04rlf,/m/07r4k75,/m/09x0r"""
1V-rFaIWnzU,180.0,190.0," ""/m/015lz1,/m/04rlf,/m/07p6fty,/m/09x0r,/t/dd00126"""
1V7ReAk9k-4,30.0,40.0," ""/m/0145m,/m/04rlf"""
1V9CWQNZRF8,450.0,460.0," ""/m/02l6bg,/m/07yv9"""
1VRZ08sblVw,40.0,50.0," ""/m/04cvmfc,/m/068zj,/m/0jbk,/t/dd00126"""
1VTxnf2hZ0w,340.0,350.0," ""/m/02x984l"","
1W-KLZJwXkc,10.0,20.0," ""/m/04rlf,/m/07qv_x_,/m/09x0r"""
